0.000000000000000000e+00,1.161438553291046041e-08,2.662763978162526541e+02,1.265104280932580650e+03,1.558954324275187901e+03,0.000000000000000000e+00,9.812836043457160429e+01,0.000000000000000000e+00,8.069242887384455720e-01,3.611699656971860239e+00,9.428107449622540326e-01,1.147591364782556411e+00,0.000000000000000000e+00,6.435405008428870532e-01,0.000000000000000000e+00,4.954337612002373409e-02,4.518526433037390433e+01,1.491999981693592581e+01,1.988832596893869109e+01,0.000000000000000000e+00,1.168358585410596362e+01,2.794182038592640183e+01,5.781908026197106309e+00,5.025784422325530443e+01,5.274378227386041544e+02,3.251492176031282355e+01,9.783605410874091604e+02,3.848135369098120577e+02,3.509287470134157161e+02,8.527427688373458636e+01,7.931054157356993706e+00,5.277433889320629135e+01,8.101030914142535266e+02,2.202482345828259136e-01,2.154207985743180398e+00,1.153807533850616984e+01,2.004600840301576259e+00,1.513307030154065480e-01,1.033422788231975475e-01,8.852350713822445982e+00,2.434942713743972433e+02,1.483155545465677392e+02,3.515067670104328812e+01,0.000000000000000000e+00,2.535084805762831550e+01,1.503061588494616886e-08,4.981056678175131225e+01,1.099394949185946757e+01
1.161438553291046041e-08,0.000000000000000000e+00,1.825138076371705154e+02,1.178647894453950625e-08,1.846000000872806197e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.866999999994545760e+02,4.150000008878614466e+01,1.880200024396093852e+02,2.260000009166850887e+01,2.703000000845004251e+02,8.854000000840825351e+02,3.150000009078401320e+01,1.000000009563419212e+01,2.472577284607423564e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.119861922940654608e+02,1.298523303102583579e-08,1.133951693680870924e-08,0.000000000000000000e+00,9.516735201092204068e-08,1.384382316965893800e+01,6.047233759636566930e+01,2.584654085831214161e+02,0.000000000000000000e+00,6.465436151725218679e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.573433556840415903e+01,4.290999999996760152e+02,3.769058320516193561e+01,2.283076270653049633e+01,3.441031166308595361e-09,2.375689765647779339e+00,3.868295327257243343e+00,2.350889588208096725e+01,1.047542512554027816e+01,1.813835002838824721e+03,1.832008353356934094e+03,0.000000000000000000e+00,2.937336127801913335e+03,1.638089156150742610e+03,0.000000000000000000e+00,1.856883360378240511e+01,1.257758261252881837e+01
2.662763978162526541e+02,1.825138076371705154e+02,0.000000000000000000e+00,9.640383438994838343e+02,4.697499440573629954e+02,3.609182570121496951e+02,6.945626647489875722e+02,1.175364056412309566e+01,2.104330444607585946e+02,2.569118391478542094e+02,1.498829800845641103e+02,8.429885506251856953e+01,7.924650873987049238e+01,2.576468541355970956e+02,2.383625630264888855e+02,5.198453476642392701e+01,1.740197271080170083e+02,1.271000000001083379e+02,1.237940460020136584e+02,1.151264929146218208e+02,1.968296220064985675e+02,1.430670771731229962e+01,5.512994456341126437e+01,6.664923244449300732e+00,5.270000000080620595e+01,8.903000000000481577e+02,3.225232639097318810e+01,1.176843308924449730e+03,1.324410491396474299e+03,3.164000000026185830e+02,1.572540237900049398e+01,6.018084031919665122e+00,1.346444839654848806e+02,9.173434890167989408e+01,9.534063869580653261e+01,6.349142659629694485e+00,7.577406552849663512e+01,5.588241684224912831e+01,6.808346717845090268e+01,1.588019479003776269e+00,6.107000000001128228e+02,3.950000000001330136e+02,1.393999999998686121e+02,0.000000000000000000e+00,5.520000000077264701e+01,1.633000000002290619e+02,6.216291010831718644e+00,2.418944379372705011e+00
1.265104280932580650e+03,1.178647894453950625e-08,9.640383438994838343e+02,0.000000000000000000e+00,9.561518856572213281e+02,6.714388316386714450e+02,1.320161688941619502e+02,0.000000000000000000e+00,6.273173154229717596e+01,6.105529679324184400e+01,4.542977656927668306e+01,3.452226388637348009e+01,4.493160761722048591e+00,5.747365921798161992e+01,4.747305535472160187e+01,9.703604029087578908e+00,6.288387655030769707e+01,4.898387008547570787e+01,7.984219436867545028e+01,1.545599510502451892e+02,1.538996956537618246e+02,9.305259558217142057e+01,1.388992407702536802e+01,2.906235182656236304e+01,3.219158297516854361e+01,3.507877235992474851e+01,9.836984168477596313e+01,4.604908699805771448e+02,5.073180871724575240e+02,9.163406517335698709e+01,1.185138224050808731e+01,2.985107324573877463e+01,5.238727693114453388e+01,6.095455132310578250e+01,6.108794043023301867e+01,9.834484198110965636e+00,4.353826996840695074e+01,1.277372543449096298e+01,1.070924557658807963e+01,7.891504107633312337e+00,3.264025190247168098e+02,2.328427060605170027e+02,4.468457858708586627e+01,0.000000000000000000e+00,2.334697199128800094e+01,1.680634973352244629e-08,2.885392433167460524e+01,9.702684453284678767e+00
1.558954324275187901e+03,1.846000000872806197e+02,4.697499440573629954e+02,9.561518856572213281e+02,0.000000000000000000e+00,5.749180245279476367e+02,1.060017668048241859e+02,4.251259771078071403e-01,6.040879675399752102e+01,5.695199873704002869e+01,4.452585650279593921e+01,2.976648365605148783e+01,1.501936809989033728e-01,5.784261440822049849e+01,4.736749270118362887e+01,1.101307593126129980e+01,9.693285983118248339e+01,5.689606439644155955e+01,2.155175113296293716e+02,1.486368544333931174e+00,2.928874250239219634e+01,1.446056596008679085e+00,1.143190559976176424e+01,6.001985543861540862e+01,1.349983754782026040e+02,1.539284227933895011e+02,5.889561744267520993e+01,2.027692899566384028e+02,1.251857960903390108e+02,5.006497305022877953e+01,3.515069025235538991e+00,6.368200303879055468e+01,4.105752337531905027e+02,1.408148048654457227e+02,1.418740108965555180e+02,1.169806129005264772e+01,6.093198501431139391e+01,1.158510103083032128e+01,1.257050097672455280e+01,9.102569582272508342e+00,4.776582649221471115e+02,1.640732795391161005e+02,7.467736496790051604e+01,7.214360159148893281e+00,9.910415850198101850e+01,2.220000009982474509e+01,5.930535516624505021e+01,1.133102984846384054e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.609182570121496951e+02,6.714388316386714450e+02,5.749180245279476367e+02,0.000000000000000000e+00,2.487199568133362959e+00,0.000000000000000000e+00,1.061756836802729786e+01,3.298930643466619905e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.611928150874069043e-01,0.000000000000000000e+00,3.032857048858700217e-08,5.172073714565349478e-01,9.148134241296776992e+00,7.352290662855192238e+01,2.635542499269180894e+01,1.630026610583883206e+00,1.564594270055357299e+02,9.999997800599147446e-02,1.671036720236809288e+02,3.264106999905788342e+00,4.088993035002425280e+00,7.529710235429110980e+02,1.964768379691852473e+01,1.000736583723700868e+01,1.101183185438141123e+02,8.963027670218880871e+01,3.355274042604199281e+02,4.695883639402862286e+01,3.122556010294803173e+02,2.999999896393897303e-01,7.818456406817631432e+01,2.413239782952417158e+02,1.050000000169391257e+01,3.007653524607684797e-08,8.127263812051307923e+01,5.359021757848900336e+01,3.436740845249789089e+01,6.204366648824313768e-02,0.000000000000000000e+00,2.291703500519562908e+01,9.026040319298912484e-01,3.388783969139789747e+02,1.299431021266365462e+02
9.812836043457160429e+01,0.000000000000000000e+00,6.945626647489875722e+02,1.320161688941619502e+02,1.060017668048241859e+02,2.487199568133362959e+00,0.000000000000000000e+00,1.019000000000371386e+02,7.526997360885698640e+01,4.679999991661139802e+01,9.834731247788961639e+01,6.229823732737315112e+01,6.932336747671965327e+01,1.018356120141135222e+02,1.013137122788727709e+02,2.123449821935668336e+00,1.219499067409426743e+03,1.601699999999762895e+03,8.853373351805317952e+02,4.233417578781562725e+02,3.192437339979203443e+02,7.632045688580295639e+00,6.449999991682722111e+01,8.369719072144706118e+00,1.630000005932244278e+01,6.203000000563688445e+02,1.552072399534435210e+00,4.696000000556768441e+02,9.200509334940177268e+02,1.876781869832241822e+00,1.036616861814246526e+01,7.818514677886389208e+00,2.850000000081026030e+01,5.868147272551789584e+00,1.845252327076970289e+01,1.390000000091289856e+01,1.114101711821169971e+01,4.723638178982048963e+00,2.275170171361021509e+00,6.467774881449874336e+00,5.974000000563554522e+02,1.923700000055546298e+03,5.094999999997806412e+02,5.979000000560077979e+02,1.952000000565834910e+02,5.155999999998562089e+02,6.997379588076243273e+00,9.648397400108148503e+00
0.000000000000000000e+00,7.866999999994545760e+02,1.175364056412309566e+01,0.000000000000000000e+00,4.251259771078071403e-01,0.000000000000000000e+00,1.019000000000371386e+02,0.000000000000000000e+00,3.657699719651683949e+02,1.607891492254915136e+02,6.031679835907604001e+02,7.031690266215421161e+02,8.319567393285392427e+02,1.933761761033093478e+02,2.730502309235726557e+02,2.834221836006185526e+02,3.084999999996188080e+02,2.462794772886913961e+02,1.346444839654849943e+02,0.000000000000000000e+00,1.570990418616092086e+02,0.000000000000000000e+00,2.862497337065076408e+02,7.537753744529689381e-01,4.580667658801944526e+02,3.072491488522385907e+02,0.000000000000000000e+00,2.200000002937744448e+00,6.600000003903574886e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.088236918864399216e+00,1.237940460020136584e+02,3.267826133496210161e+01,3.506384182705983843e+00,9.165255960164154558e+00,1.512845020150827224e+02,2.503206452874818808e+02,1.960382899746665259e+02,2.488290414831479680e+01,3.547092382973164035e+02,3.539967584545472050e+02,3.183832331539018128e+02,1.708675684260167372e+03,5.084489409302703962e+02,5.243407526330033761e+02,1.444007158521905199e+00,2.195333547700061416e+01
8.069242887384455720e-01,4.150000008878614466e+01,2.104330444607585946e+02,6.273173154229717596e+01,6.040879675399752102e+01,1.061756836802729786e+01,7.526997360885698640e+01,3.657699719651683949e+02,0.000000000000000000e+00,7.659587246984269768e+02,2.107566358651368148e+02,1.455364514353721574e+02,1.525465402325345110e+02,1.042542678367366989e+03,2.094476070394334783e+02,3.630337200329061886e+01,1.150740352905027351e+02,5.276539871302762919e+01,2.274046224167364016e+02,8.053579171067706000e+01,1.116228754854417957e+02,7.829650160964712313e+01,2.317969063674659083e+02,2.887528486793994986e+01,9.359478670359952446e+01,1.081932669645206602e+02,4.080047185106909780e+01,7.229425293129423835e+01,7.181434639787060803e+01,6.203098139044000447e+01,3.850949998187463752e+00,3.015827045981858490e+01,2.926601762746272470e+02,2.873002768155637341e+02,2.917126615893576513e+02,1.127036518606199245e+01,7.848378031945638611e+01,1.847032717048466210e+01,1.658365346058672429e+01,9.040932325581945150e+00,7.461521276555333770e+01,9.842961034117395513e+01,8.129887320997208633e+01,7.815046704851491768e+02,1.076855760354721525e+02,1.322000000926375378e+02,2.861979032498078013e+01,2.998790521346638016e+01
3.611699656971860239e+00,1.880200024396093852e+02,2.569118391478542094e+02,6.105529679324184400e+01,5.695199873704002869e+01,3.298930643466619905e+00,4.679999991661139802e+01,1.607891492254915136e+02,7.659587246984269768e+02,0.000000000000000000e+00,1.547747523685021918e+02,3.413007961391354002e+02,4.137107573336818689e+01,4.868268294675319225e+02,1.696139395390762274e+02,1.290175729289951612e+01,9.889999991530437740e+01,7.029999991560589478e+01,2.847302699249896136e+02,5.419911638241039782e+02,2.194384804620246712e+02,8.590262739638266964e+01,2.939264494828553964e+01,3.012754193479328180e+01,9.999981259099853526e-02,2.999998694287739354e-01,4.263336828861768879e+01,1.999999922581600309e+00,1.319999991961853958e+01,8.245394566103557565e+01,1.432411556424229637e+01,3.107686535150822493e+01,3.938365568189552732e+02,3.861154728424345990e+02,3.911486576115459002e+02,1.006102110540198957e+01,9.171285248765050824e+01,2.027331428092855248e+01,1.416905527887778682e+01,8.712631396156391261e+00,7.699999921903446953e+00,3.819999991777856252e+01,1.776999999151128691e+02,0.000000000000000000e+00,3.334999999160299922e+02,9.295200023201890644e+02,2.990723885854657738e+01,9.987958378652781022e+00
9.428107449622540326e-01,2.260000009166850887e+01,1.498829800845641103e+02,4.542977656927668306e+01,4.452585650279593921e+01,0.000000000000000000e+00,9.834731247788961639e+01,6.031679835907604001e+02,2.107566358651368148e+02,1.547747523685021918e+02,0.000000000000000000e+00,8.296414119346169400e+02,8.141751690339167453e+02,2.188255891056628286e+02,4.372342059551414764e+02,3.810999999224428052e+02,1.053477366287538501e+02,7.148820085523222190e+01,1.553808599927673129e+02,3.115146742635754507e+01,5.543708191305384503e+01,3.353205062466469144e+01,1.892999999232574737e+02,4.305316860729281103e+01,2.207460295211336643e+02,3.226419055303990149e+02,0.000000000000000000e+00,1.285281209361248216e+02,1.268661831450232285e+02,1.799999924486267222e+00,3.632647907709600776e+00,4.502389406724273613e+01,1.878359914491987581e+02,2.599999930507813861e+00,1.999999927270299294e+00,1.203325552906088980e+01,8.199999932196792685e+00,3.200999999229492232e+02,1.689999999247063727e+02,2.306415820453838350e+01,1.241789517012103659e+02,1.748004728865799393e+02,9.290384371123346341e+01,1.917824290358582857e+02,1.581088170101223227e+02,6.790000009718713159e+01,4.274016506547913963e+01,1.702065997969597433e+01
1.147591364782556411e+00,2.703000000845004251e+02,8.429885506251856953e+01,3.452226388637348009e+01,2.976648365605148783e+01,0.000000000000000000e+00,6.229823732737315112e+01,7.031690266215421161e+02,1.455364514353721574e+02,3.413007961391354002e+02,8.296414119346169400e+02,0.000000000000000000e+00,2.810970469513767966e+02,2.560031253473911761e+02,4.930961585785134957e+02,1.213143028464673137e+02,2.548241625630106455e+02,4.267161148269885729e+01,2.167450158701132352e+02,2.114822381861717417e+02,2.193011899396373963e+02,0.000000000000000000e+00,2.467835827221916816e+02,1.273854818529292832e+00,4.010201583566693273e+01,4.259897851525766299e+01,1.600099203908064149e-01,3.583712579746691063e+01,3.606679404545635492e+01,1.452149370675400419e+01,1.919092076893317733e+00,5.459217174150909457e+00,9.205491756311666052e+01,2.146906976376174825e+01,1.295274124072525623e+01,1.900908775278008278e+01,1.912298894167513765e+02,2.612888960120448019e+02,2.043800137876851011e+02,2.300270661749749479e+01,4.075240786111452707e+01,6.338750752896392981e+01,2.605001922639548866e+02,2.487543110818114371e+02,1.013466591539917232e+02,4.068000000871489306e+02,2.381272186653188849e-01,1.691979144037006790e+02
0.000000000000000000e+00,8.854000000840825351e+02,7.924650873987049238e+01,4.493160761722048591e+00,1.501936809989033728e-01,0.000000000000000000e+00,6.932336747671965327e+01,8.319567393285392427e+02,1.525465402325345110e+02,4.137107573336818689e+01,8.141751690339167453e+02,2.810970469513767966e+02,0.000000000000000000e+00,3.661762725878049878e+02,1.053541180478773640e+03,4.888880381163657063e+01,5.051109512835063953e+01,1.339960236058151963e+02,9.928376845303841947e+01,0.000000000000000000e+00,1.293441181198251400e+02,0.000000000000000000e+00,6.767818262239883609e+01,1.691310551387646299e+01,4.078210232708557470e+01,4.350549328482606626e+01,0.000000000000000000e+00,3.665392318270144756e+01,4.300833142918080654e+01,8.019357491470553612e+01,2.647648482220702260e+00,4.539547622902556090e-01,8.578079859584238420e+01,1.093440919269635287e+02,1.112412520255961823e+02,1.719197001951169739e+02,4.313044170812509606e+02,8.213625239955564439e+01,1.433134246687363600e+02,1.604575968875547787e+01,3.673132992298359056e+01,5.085902019266904261e+01,7.448075754371855339e+01,3.456719876219870571e+02,4.421657173889182246e+01,5.110000008940438931e+01,1.265883519778834287e+00,1.085394790346580152e+01
6.435405008428870532e-01,3.150000009078401320e+01,2.576468541355970956e+02,5.747365921798161992e+01,5.784261440822049849e+01,6.611928150874069043e-01,1.018356120141135222e+02,1.933761761033093478e+02,1.042542678367366989e+03,4.868268294675319225e+02,2.188255891056628286e+02,2.560031253473911761e+02,3.661762725878049878e+02,0.000000000000000000e+00,2.936914236893781549e+02,2.004001806857106089e+02,7.599688470138632113e+01,7.477802636601823849e+01,2.441785551715263125e+02,1.043188444020815631e+01,5.243714028703340801e+01,9.978348145142566850e+00,9.190373476794793817e+01,5.639897870634959531e+01,2.657982120366366985e+02,4.271304886533071681e+02,3.734608392772256735e+01,1.426953612484929010e+02,1.417567762468441401e+02,5.362840148919195826e+01,3.921660802131820667e+00,5.975503708082134580e+01,4.010662297068579392e+02,1.707563340928763296e+02,1.719424405393679365e+02,1.190301560408796711e+01,1.968037931129508422e+02,1.075172399854735232e+02,4.314059791941315325e+01,1.097825950367946568e+01,1.346922118667960717e+02,1.969638569984416847e+02,8.301559660954625031e+01,4.592862275989668319e+01,1.685483539314560630e+02,1.560000010469680198e+01,5.592029995312168467e+01,1.124440019034980764e+01
0.000000000000000000e+00,1.000000009563419212e+01,2.383625630264888855e+02,4.747305535472160187e+01,4.736749270118362887e+01,0.000000000000000000e+00,1.013137122788727709e+02,2.730502309235726557e+02,2.094476070394334783e+02,1.696139395390762274e+02,4.372342059551414764e+02,4.930961585785134957e+02,1.053541180478773640e+03,2.936914236893781549e+02,0.000000000000000000e+00,7.735688180715054330e+01,8.095493093903345994e+01,7.512580489155314467e+01,2.287370999573874712e+02,2.112186965692888307e+01,7.030782446179256340e+01,0.000000000000000000e+00,1.164199709486628791e+02,1.500000008895330472e+00,2.777991903081561986e+02,4.583852865071045812e+02,0.000000000000000000e+00,1.457077535250711549e+02,1.435021909803089386e+02,4.870525172153607474e-01,5.999999941862983466e-01,9.999998160461420760e-02,3.561179212098416542e+02,7.595568791165410616e+00,8.328421548678547337e-01,6.100000006245563711e+00,6.596817258246977644e+01,2.918860175333222742e+02,5.135534931174438498e+02,1.846000000028804777e+02,1.379900651928753916e+02,2.028689115606880193e+02,8.086921961156951966e+01,1.306362236702761415e+01,1.700593152623160051e+02,8.600000108205582805e+00,3.854512839287933807e-08,2.720000000494651005e+01
